date,lifespan_sex,lifespan_val,region
2014-01-01,Женщины,75.58,Владимирская область
2014-01-01,Женщины,77.12,Воронежская область
2014-01-01,Женщины,75.71,Ивановская область
2014-01-01,Женщины,76.76,Калужская область
2014-01-01,Женщины,76.0,Костромская область
2014-01-01,Женщины,76.56,Курская область
2014-01-01,Женщины,76.68,Липецкая область
2014-01-01,Женщины,76.39,Московская область
2014-01-01,Женщины,76.56,Орловская область
2014-01-01,Женщины,76.78,Рязанская область
2014-01-01,Женщины,75.62,Смоленская область
2014-01-01,Женщины,77.03,Тамбовская область
2014-01-01,Женщины,74.7,Тверская область
2014-01-01,Женщины,75.57,Тульская область
2014-01-01,Женщины,76.92,Ярославская область
2014-01-01,Женщины,80.38,г. Москва
2014-01-01,Женщины,76.73,Северо-Западный  федеральный округ
2014-01-01,Женщины,75.69,Республика Карелия
2014-01-01,Женщины,75.12,Республика Коми
2014-01-01,Женщины,76.34,Архангельская область
2014-01-01,Женщины,76.21,Ненецкий автономный округ
2014-01-01,Женщины,76.32,Архангельская область  без автономного округа
2014-01-01,Женщины,75.93,Вологодская область
2014-01-01,Женщины,75.58,Калининградская область
2014-01-01,Женщины,75.87,Ленинградская область
2014-01-01,Женщины,75.72,Мурманская область
2014-01-01,Женщины,74.49,Новгородская область
2014-01-01,Женщины,74.21,Псковская область
2014-01-01,Женщины,78.68,г. Санкт-Петербург
2014-01-01,Женщины,76.69,Южный  федеральный округ
2014-01-01,Женщины,77.06,Республика Адыгея
2014-01-01,Женщины,77.03,Республика Калмыкия
2014-01-01,Женщины,75.62,Республика Крым
2014-01-01,Женщины,77.23,Краснодарский край
2014-01-01,Женщины,75.97,Астраханская область
2014-01-01,Женщины,77.04,Волгоградская область
2014-01-01,Женщины,76.37,Ростовская область
2014-01-01,Женщины,77.04,г. Севастополь
2014-01-01,Женщины,78.1,Северо-Кавказский  федеральный округ
2014-01-01,Женщины,78.95,Республика Дагестан
2014-01-01,Женщины,81.99,Республика Ингушетия 
2014-01-01,Женщины,78.69,Кабардино-Балкарская  Республика
2014-01-01,Женщины,78.47,Карачаево-Черкесская  Республика
2014-01-01,Женщины,78.48,Республика Северная  Осетия – Алания
2014-01-01,Женщины,75.99,Чеченская Республика 
2014-01-01,Женщины,77.42,Ставропольский край
2015-01-01,Женщины,76.71,Российская Федерация
2015-01-01,Женщины,77.71,Центральный  федеральный округ
2015-01-01,Женщины,77.73,Белгородская область
2015-01-01,Женщины,76.37,Брянская область
2015-01-01,Женщины,75.59,Владимирская область
2015-01-01,Женщины,77.7,Воронежская область
2015-01-01,Женщины,76.14,Ивановская область
2015-01-01,Женщины,76.28,Калужская область
2015-01-01,Женщины,75.68,Костромская область
2015-01-01,Женщины,76.78,Курская область
2015-01-01,Женщины,76.77,Липецкая область
2015-01-01,Женщины,77.12,Московская область
2015-01-01,Женщины,76.83,Орловская область
2015-01-01,Женщины,77.08,Рязанская область
2015-01-01,Женщины,75.34,Смоленская область
2015-01-01,Женщины,77.51,Тамбовская область
2015-01-01,Женщины,74.85,Тверская область
2015-01-01,Женщины,76.01,Тульская область
2015-01-01,Женщины,76.69,Ярославская область
2015-01-01,Женщины,80.36,г. Москва
2015-01-01,Женщины,76.83,Северо-Западный  федеральный округ
2015-01-01,Женщины,75.5,Республика Карелия
2015-01-01,Женщины,75.66,Республика Коми
2015-01-01,Женщины,76.6,Архангельская область
2015-01-01,Женщины,76.9,Ненецкий автономный округ
2015-01-01,Женщины,76.6,Архангельская область  без автономного округа
2015-01-01,Женщины,76.47,Вологодская область
2015-01-01,Женщины,75.4,Калининградская область
2015-01-01,Женщины,76.6,Ленинградская область
2015-01-01,Женщины,75.72,Мурманская область
2015-01-01,Женщины,74.93,Новгородская область
2015-01-01,Женщины,74.27,Псковская область
2015-01-01,Женщины,78.38,г. Санкт-Петербург
2015-01-01,Женщины,76.88,Южный  федеральный округ
2015-01-01,Женщины,77.51,Республика Адыгея
2015-01-01,Женщины,77.31,Республика Калмыкия
2015-01-01,Женщины,75.63,Республика Крым
2015-01-01,Женщины,77.35,Краснодарский край
2015-01-01,Женщины,76.58,Астраханская область
2015-01-01,Женщины,77.13,Волгоградская область
2015-01-01,Женщины,76.73,Ростовская область
2015-01-01,Женщины,76.17,г. Севастополь
2015-01-01,Женщины,78.55,Северо-Кавказский  федеральный округ
2015-01-01,Женщины,79.47,Республика Дагестан
2015-01-01,Женщины,83.02,Республика Ингушетия 
2015-01-01,Женщины,79.1,Кабардино-Балкарская  Республика
2015-01-01,Женщины,78.66,Карачаево-Черкесская  Республика
2015-01-01,Женщины,79.42,Республика Северная  Осетия – Алания
2015-01-01,Женщины,76.44,Чеченская Республика 
2015-01-01,Женщины,77.82,Ставропольский край
2016-01-01,Женщины,77.06,Российская Федерация
2016-01-01,Женщины,77.9,Центральный  федеральный округ
2016-01-01,Женщины,77.88,Белгородская область
2016-01-01,Женщины,76.81,Брянская область
2016-01-01,Женщины,75.95,Владимирская область
2016-01-01,Женщины,77.94,Воронежская область
2016-01-01,Женщины,76.21,Ивановская область
2016-01-01,Женщины,76.87,Калужская область
2016-01-01,Женщины,75.98,Костромская область
2016-01-01,Женщины,76.58,Курская область
2016-01-01,Женщины,77.11,Липецкая область
2016-01-01,Женщины,77.32,Московская область
2016-01-01,Женщины,76.49,Орловская область
2016-01-01,Женщины,77.65,Рязанская область
2016-01-01,Женщины,75.63,Смоленская область
2016-01-01,Женщины,77.78,Тамбовская область
2016-01-01,Женщины,75.0,Тверская область
2016-01-01,Женщины,76.13,Тульская область
2016-01-01,Женщины,76.74,Ярославская область
2016-01-01,Женщины,80.43,г. Москва
2016-01-01,Женщины,77.2,Северо-Западный  федеральный округ
2016-01-01,Женщины,75.74,Республика Карелия
2016-01-01,Женщины,75.3,Республика Коми
2016-01-01,Женщины,76.72,Архангельская область
2016-01-01,Женщины,78.36,Ненецкий автономный округ
2016-01-01,Женщины,76.65,Архангельская область  без автономного округа
2016-01-01,Женщины,76.42,Вологодская область
2016-01-01,Женщины,76.54,Калининградская область
2016-01-01,Женщины,76.82,Ленинградская область
2016-01-01,Женщины,75.61,Мурманская область
2016-01-01,Женщины,75.39,Новгородская область
2016-01-01,Женщины,75.19,Псковская область
2016-01-01,Женщины,78.94,г. Санкт-Петербург
2016-01-01,Женщины,77.17,Южный  федеральный округ
2016-01-01,Женщины,77.35,Республика Адыгея
2016-01-01,Женщины,78.94,Республика Калмыкия
2016-01-01,Женщины,75.76,Республика Крым
2016-01-01,Женщины,77.64,Краснодарский край
2016-01-01,Женщины,77.43,Астраханская область
2016-01-01,Женщины,77.53,Волгоградская область
2016-01-01,Женщины,76.85,Ростовская область
2016-01-01,Женщины,77.06,г. Севастополь
2016-01-01,Женщины,78.91,Северо-Кавказский  федеральный округ
2016-01-01,Женщины,80.12,Республика Дагестан
2016-01-01,Женщины,83.62,Республика Ингушетия 
2016-01-01,Женщины,79.09,Кабардино-Балкарская  Республика
2016-01-01,Женщины,78.9,Карачаево-Черкесская  Республика
2016-01-01,Женщины,79.92,Республика Северная  Осетия – Алания
2016-01-01,Женщины,76.78,Чеченская Республика 
2016-01-01,Женщины,77.95,Ставропольский край
2017-01-01,Женщины,77.64,Российская Федерация
2017-01-01,Женщины,78.49,Центральный  федеральный округ
2017-01-01,Женщины,78.4,Белгородская область
2017-01-01,Женщины,77.23,Брянская область
2017-01-01,Женщины,76.84,Владимирская область
2017-01-01,Женщины,78.45,Воронежская область
2017-01-01,Женщины,76.66,Ивановская область
2017-01-01,Женщины,77.27,Калужская область
2017-01-01,Женщины,77.15,Костромская область
2017-01-01,Женщины,77.11,Курская область
2017-01-01,Женщины,78.01,Липецкая область
2017-01-01,Женщины,77.84,Московская область
2017-01-01,Женщины,77.16,Орловская область
2017-01-01,Женщины,78.08,Рязанская область
2017-01-01,Женщины,76.3,Смоленская область
2017-01-01,Женщины,78.54,Тамбовская область
2017-01-01,Женщины,75.83,Тверская область
2017-01-01,Женщины,76.48,Тульская область
2017-01-01,Женщины,77.14,Ярославская область
2017-01-01,Женщины,81.11,г. Москва
2017-01-01,Женщины,77.81,Северо-Западный  федеральный округ
2017-01-01,Женщины,76.15,Республика Карелия
2017-01-01,Женщины,76.6,Республика Коми
2017-01-01,Женщины,77.71,Архангельская область
2017-01-01,Женщины,77.18,Ненецкий автономный округ
2017-01-01,Женщины,77.72,Архангельская область  без автономного округа
2017-01-01,Женщины,76.88,Вологодская область
2017-01-01,Женщины,77.29,Калининградская область
2017-01-01,Женщины,77.57,Ленинградская область
2017-01-01,Женщины,76.28,Мурманская область
2017-01-01,Женщины,75.34,Новгородская область
2017-01-01,Женщины,75.84,Псковская область
2017-01-01,Женщины,79.35,г. Санкт-Петербург
2017-01-01,Женщины,77.77,Южный  федеральный округ
2017-01-01,Женщины,78.13,Республика Адыгея
2017-01-01,Женщины,78.43,Республика Калмыкия
2017-01-01,Женщины,76.63,Республика Крым
2017-01-01,Женщины,78.04,Краснодарский край
2017-01-01,Женщины,78.14,Астраханская область
2017-01-01,Женщины,78.18,Волгоградская область
2017-01-01,Женщины,77.53,Ростовская область
2017-01-01,Женщины,78.02,г. Севастополь
2017-01-01,Женщины,79.43,Северо-Кавказский  федеральный округ
2017-01-01,Женщины,80.42,Республика Дагестан
2017-01-01,Женщины,84.06,Республика Ингушетия 
2017-01-01,Женщины,79.56,Кабардино-Балкарская  Республика
2017-01-01,Женщины,80.04,Карачаево-Черкесская  Республика
2017-01-01,Женщины,80.02,Республика Северная  Осетия – Алания
2017-01-01,Женщины,77.48,Чеченская Республика 
2017-01-01,Женщины,78.62,Ставропольский край
2005-01-01,Женщины,73.29,Республика Башкортостан
2005-01-01,Женщины,71.37,Республика Марий Эл
2005-01-01,Женщины,74.01,Республика Мордовия
2005-01-01,Женщины,75.01,Республика Татарстан
2005-01-01,Женщины,72.19,Удмуртская Республика
2005-01-01,Женщины,73.44,Чувашская Республика
2005-01-01,Женщины,69.89,Пермский край
2005-01-01,Женщины,71.48,Кировская область
2005-01-01,Женщины,71.45,Нижегородская область 
2005-01-01,Женщины,71.92,Оренбургская область
2005-01-01,Женщины,73.37,Пензенская область
2005-01-01,Женщины,73.24,Самарская область
2005-01-01,Женщины,72.83,Саратовская область
2005-01-01,Женщины,72.8,Ульяновская область
2005-01-01,Женщины,72.25,Уральский  федеральный округ
2005-01-01,Женщины,71.78,Курганская область
2005-01-01,Женщины,71.87,Свердловская область 
2005-01-01,Женщины,73.32,Тюменская область
2005-01-01,Женщины,74.01,Ханты-Мансийский  автономный округ – Югра
2005-01-01,Женщины,73.72,Ямало-Ненецкий  автономный округ
2005-01-01,Женщины,72.19,Тюменская область  без автономных округов
2005-01-01,Женщины,71.77,ая область
2005-01-01,Женщины,70.13,Сибирский  федеральный округ1)
2005-01-01,Женщины,67.64,Республика Алтай
2005-01-01,Женщины,61.57,Республика Тыва
2005-01-01,Женщины,68.15,Республика Хакасия
2005-01-01,Женщины,71.73,Алтайский край
2005-01-01,Женщины,70.35,Красноярский край
2005-01-01,Женщины,68.64,Иркутская область
2005-01-01,Женщины,68.9,Кемеровская область
2005-01-01,Женщины,72.45,Новосибирская область 
2005-01-01,Женщины,72.22,Омская область
2005-01-01,Женщины,71.51,Томская область
2005-01-01,Женщины,69.39,Дальневосточный  федеральный округ1)
2005-01-01,Женщины,68.68,Республика Бурятия
2005-01-01,Женщины,71.54,Республика Саха (Якутия)
2005-01-01,Женщины,67.18,Забайкальский край
2005-01-01,Женщины,70.07,Камчатский край
2005-01-01,Женщины,69.77,Приморский край
2005-01-01,Женщины,69.39,Хабаровский край 
2005-01-01,Женщины,67.76,Амурская область
2005-01-01,Женщины,68.88,Магаданская область
2005-01-01,Женщины,68.05,Сахалинская область
2005-01-01,Женщины,65.76,Еврейская автономная  область
2005-01-01,Женщины,63.5,Чукотский автономный  округ
2010-01-01,Женщины,74.95,Республика Башкортостан
2010-01-01,Женщины,74.3,Республика Марий Эл
2010-01-01,Женщины,75.27,Республика Мордовия
2010-01-01,Женщины,76.47,Республика Татарстан
2010-01-01,Женщины,74.76,Удмуртская Республика
2010-01-01,Женщины,75.17,Чувашская Республика
2010-01-01,Женщины,73.19,Пермский край
2010-01-01,Женщины,74.76,Кировская область
2010-01-01,Женщины,73.79,Нижегородская область 
2010-01-01,Женщины,74.31,Оренбургская область
2010-01-01,Женщины,75.81,Пензенская область
2010-01-01,Женщины,74.32,Самарская область
2010-01-01,Женщины,74.85,Саратовская область
2010-01-01,Женщины,74.91,Ульяновская область
2010-01-01,Женщины,74.86,Уральский  федеральный округ
2010-01-01,Женщины,74.3,Курганская область
2010-01-01,Женщины,74.91,Свердловская область 
2010-01-01,Женщины,75.14,Тюменская область
2010-01-01,Женщины,75.41,Ханты-Мансийский  автономный округ – Югра
2010-01-01,Женщины,74.57,Ямало-Ненецкий  автономный округ
2010-01-01,Женщины,74.55,Тюменская область  без автономных округов
2010-01-01,Женщины,74.54,ая область
2010-01-01,Женщины,73.37,Сибирский  федеральный округ1)
2010-01-01,Женщины,71.7,Республика Алтай
2010-01-01,Женщины,66.61,Республика Тыва
2010-01-01,Женщины,72.58,Республика Хакасия
2010-01-01,Женщины,74.17,Алтайский край
2010-01-01,Женщины,73.77,Красноярский край
2010-01-01,Женщины,72.01,Иркутская область
2010-01-01,Женщины,72.24,Кемеровская область
2010-01-01,Женщины,75.41,Новосибирская область 
2010-01-01,Женщины,74.69,Омская область
2010-01-01,Женщины,74.83,Томская область
2010-01-01,Женщины,72.13,Дальневосточный  федеральный округ1)
2010-01-01,Женщины,72.46,Республика Бурятия
2010-01-01,Женщины,73.13,Республика Саха (Якутия)
2010-01-01,Женщины,71.15,Забайкальский край
2010-01-01,Женщины,71.84,Камчатский край
2010-01-01,Женщины,72.6,Приморский край
2010-01-01,Женщины,72.36,Хабаровский край 
2010-01-01,Женщины,70.95,Амурская область
2010-01-01,Женщины,71.09,Магаданская область
2010-01-01,Женщины,71.44,Сахалинская область
2010-01-01,Женщины,70.85,Еврейская автономная  область
2010-01-01,Женщины,63.56,Чукотский автономный  округ
2011-01-01,Женщины,75.17,Республика Башкортостан
2011-01-01,Женщины,75.08,Республика Марий Эл
2011-01-01,Женщины,76.23,Республика Мордовия
2011-01-01,Женщины,77.18,Республика Татарстан
2011-01-01,Женщины,75.26,Удмуртская Республика
2011-01-01,Женщины,76.17,Чувашская Республика
2011-01-01,Женщины,73.86,Пермский край
2011-01-01,Женщины,75.43,Кировская область
2011-01-01,Женщины,74.93,Нижегородская область 
2011-01-01,Женщины,74.47,Оренбургская область
2011-01-01,Женщины,76.79,Пензенская область
2011-01-01,Женщины,75.16,Самарская область
2011-01-01,Женщины,75.59,Саратовская область
2011-01-01,Женщины,75.9,Ульяновская область
2011-01-01,Женщины,75.31,Уральский  федеральный округ
2011-01-01,Женщины,75.01,Курганская область
2011-01-01,Женщины,75.27,Свердловская область 
2011-01-01,Женщины,75.89,Тюменская область
2011-01-01,Женщины,75.73,Ханты-Мансийский  автономный округ – Югра
2011-01-01,Женщины,74.88,Ямало-Ненецкий  автономный округ
2011-01-01,Женщины,75.6,Тюменская область  без автономных округов
2011-01-01,Женщины,74.78,ая область
2011-01-01,Женщины,73.79,Сибирский  федеральный округ1)
2011-01-01,Женщины,71.28,Республика Алтай
2011-01-01,Женщины,66.58,Республика Тыва
2011-01-01,Женщины,73.51,Республика Хакасия
2011-01-01,Женщины,74.72,Алтайский край
2011-01-01,Женщины,74.07,Красноярский край
2011-01-01,Женщины,72.5,Иркутская область
2011-01-01,Женщины,72.76,Кемеровская область
2011-01-01,Женщины,75.51,Новосибирская область 
2011-01-01,Женщины,75.24,Омская область
2011-01-01,Женщины,75.49,Томская область
2011-01-01,Женщины,72.63,Дальневосточный  федеральный округ1)
2011-01-01,Женщины,72.26,Республика Бурятия
2011-01-01,Женщины,73.96,Республика Саха (Якутия)
2011-01-01,Женщины,72.09,Забайкальский край
2011-01-01,Женщины,72.17,Камчатский край
2011-01-01,Женщины,73.07,Приморский край
2011-01-01,Женщины,72.58,Хабаровский край 
2011-01-01,Женщины,71.43,Амурская область
2011-01-01,Женщины,72.64,Магаданская область
2011-01-01,Женщины,72.24,Сахалинская область
2011-01-01,Женщины,69.94,Еврейская автономная  область
2011-01-01,Женщины,66.35,Чукотский автономный  округ
2012-01-01,Женщины,75.53,Республика Башкортостан
2012-01-01,Женщины,75.55,Республика Марий Эл
2012-01-01,Женщины,76.94,Республика Мордовия
2012-01-01,Женщины,77.53,Республика Татарстан
2012-01-01,Женщины,76.07,Удмуртская Республика
2012-01-01,Женщины,76.48,Чувашская Республика
2012-01-01,Женщины,74.3,Пермский край
2012-01-01,Женщины,75.8,Кировская область
2012-01-01,Женщины,75.3,Нижегородская область 
2012-01-01,Женщины,74.63,Оренбургская область
2012-01-01,Женщины,76.8,Пензенская область
2012-01-01,Женщины,75.77,Самарская область
2012-01-01,Женщины,75.94,Саратовская область
2012-01-01,Женщины,76.43,Ульяновская область
2012-01-01,Женщины,75.43,Уральский  федеральный округ
2012-01-01,Женщины,74.87,Курганская область
2012-01-01,Женщины,75.34,Свердловская область 
2012-01-01,Женщины,76.24,Тюменская область
2012-01-01,Женщины,76.64,Ханты-Мансийский  автономный округ – Югра
2012-01-01,Женщины,75.15,Ямало-Ненецкий  автономный округ
2012-01-01,Женщины,75.63,Тюменская область  без автономных округов
2012-01-01,Женщины,74.82,ая область
2012-01-01,Женщины,74.01,Сибирский  федеральный округ1)
2012-01-01,Женщины,73.05,Республика Алтай
2012-01-01,Женщины,66.91,Республика Тыва
2012-01-01,Женщины,73.47,Республика Хакасия
2012-01-01,Женщины,74.79,Алтайский край
2012-01-01,Женщины,74.26,Красноярский край
2012-01-01,Женщины,72.92,Иркутская область
2012-01-01,Женщины,73.16,Кемеровская область
2012-01-01,Женщины,75.58,Новосибирская область 
2012-01-01,Женщины,75.02,Омская область
2012-01-01,Женщины,75.7,Томская область
2012-01-01,Женщины,73.06,Дальневосточный  федеральный округ1)
2012-01-01,Женщины,72.89,Республика Бурятия
2012-01-01,Женщины,73.89,Республика Саха (Якутия)
2012-01-01,Женщины,72.24,Забайкальский край
2012-01-01,Женщины,72.99,Камчатский край
2012-01-01,Женщины,73.62,Приморский край
2012-01-01,Женщины,73.31,Хабаровский край 
2012-01-01,Женщины,71.51,Амурская область
2012-01-01,Женщины,71.85,Магаданская область
2012-01-01,Женщины,73.08,Сахалинская область
2012-01-01,Женщины,70.31,Еврейская автономная  область
2012-01-01,Женщины,64.87,Чукотский автономный  округ
2013-01-01,Женщины,75.84,Республика Башкортостан
2013-01-01,Женщины,76.13,Республика Марий Эл
2013-01-01,Женщины,76.39,Республика Мордовия
2013-01-01,Женщины,77.73,Республика Татарстан
2013-01-01,Женщины,76.33,Удмуртская Республика
2013-01-01,Женщины,77.19,Чувашская Республика
2013-01-01,Женщины,74.89,Пермский край
2013-01-01,Женщины,76.29,Кировская область
2013-01-01,Женщины,75.75,Нижегородская область 
2013-01-01,Женщины,74.82,Оренбургская область
2013-01-01,Женщины,77.52,Пензенская область
2013-01-01,Женщины,75.5,Самарская область
2013-01-01,Женщины,76.19,Саратовская область
2013-01-01,Женщины,76.3,Ульяновская область
2013-01-01,Женщины,75.93,Уральский  федеральный округ
2013-01-01,Женщины,74.97,Курганская область
2013-01-01,Женщины,75.86,Свердловская область 
2013-01-01,Женщины,76.72,Тюменская область
2013-01-01,Женщины,77.08,Ханты-Мансийский  автономный округ – Югра
2013-01-01,Женщины,75.88,Ямало-Ненецкий  автономный округ
2013-01-01,Женщины,76.13,Тюменская область  без автономных округов
2013-01-01,Женщины,75.46,ая область
2013-01-01,Женщины,74.58,Сибирский  федеральный округ1)
2013-01-01,Женщины,73.44,Республика Алтай
2013-01-01,Женщины,67.51,Республика Тыва
2013-01-01,Женщины,74.14,Республика Хакасия
2013-01-01,Женщины,75.44,Алтайский край
2013-01-01,Женщины,74.77,Красноярский край
2013-01-01,Женщины,73.28,Иркутская область
2013-01-01,Женщины,74.04,Кемеровская область
2013-01-01,Женщины,76.13,Новосибирская область 
2013-01-01,Женщины,75.57,Омская область
2013-01-01,Женщины,75.9,Томская область
2013-01-01,Женщины,73.76,Дальневосточный  федеральный округ1)
2013-01-01,Женщины,73.06,Республика Бурятия
2013-01-01,Женщины,75.0,Республика Саха (Якутия)
2013-01-01,Женщины,73.1,Забайкальский край
2013-01-01,Женщины,74.07,Камчатский край
2013-01-01,Женщины,73.92,Приморский край
2013-01-01,Женщины,73.96,Хабаровский край 
2013-01-01,Женщины,72.59,Амурская область
2013-01-01,Женщины,72.77,Магаданская область
2013-01-01,Женщины,73.53,Сахалинская область
2013-01-01,Женщины,71.66,Еврейская автономная  область
2013-01-01,Женщины,66.42,Чукотский автономный  округ
2014-01-01,Женщины,75.99,Республика Башкортостан
2014-01-01,Женщины,76.39,Республика Марий Эл
2014-01-01,Женщины,77.66,Республика Мордовия
2014-01-01,Женщины,77.83,Республика Татарстан
2014-01-01,Женщины,76.52,Удмуртская Республика
2014-01-01,Женщины,77.02,Чувашская Республика
2014-01-01,Женщины,74.84,Пермский край
2014-01-01,Женщины,76.89,Кировская область
2014-01-01,Женщины,75.69,Нижегородская область 
2014-01-01,Женщины,74.87,Оренбургская область
2014-01-01,Женщины,77.51,Пензенская область
2014-01-01,Женщины,75.93,Самарская область
2014-01-01,Женщины,76.48,Саратовская область
2014-01-01,Женщины,76.2,Ульяновская область
2014-01-01,Женщины,76.04,Уральский  федеральный округ
2014-01-01,Женщины,75.2,Курганская область
2014-01-01,Женщины,75.68,Свердловская область 
2014-01-01,Женщины,76.84,Тюменская область
2014-01-01,Женщины,77.13,Ханты-Мансийский  автономный округ – Югра
2014-01-01,Женщины,76.86,Ямало-Ненецкий  автономный округ
2014-01-01,Женщины,76.14,Тюменская область  без автономных округов
2014-01-01,Женщины,75.76,ая область
2014-01-01,Женщины,74.83,Сибирский  федеральный округ1)
2014-01-01,Женщины,73.86,Республика Алтай
2014-01-01,Женщины,67.22,Республика Тыва
2014-01-01,Женщины,74.66,Республика Хакасия
2014-01-01,Женщины,75.72,Алтайский край
2014-01-01,Женщины,74.83,Красноярский край
2014-01-01,Женщины,73.36,Иркутская область
2014-01-01,Женщины,74.06,Кемеровская область
2014-01-01,Женщины,76.17,Новосибирская область 
2014-01-01,Женщины,76.13,Омская область
2014-01-01,Женщины,76.5,Томская область
2014-01-01,Женщины,74.05,Дальневосточный  федеральный округ1)
2014-01-01,Женщины,74.51,Республика Бурятия
2014-01-01,Женщины,75.5,Республика Саха (Якутия)
2014-01-01,Женщины,73.41,Забайкальский край
2014-01-01,Женщины,73.88,Камчатский край
2014-01-01,Женщины,74.35,Приморский край
2014-01-01,Женщины,73.99,Хабаровский край 
2014-01-01,Женщины,73.04,Амурская область
2014-01-01,Женщины,73.25,Магаданская область
2014-01-01,Женщины,74.1,Сахалинская область
2014-01-01,Женщины,71.35,Еврейская автономная  область
2014-01-01,Женщины,66.62,Чукотский автономный  округ
2015-01-01,Женщины,76.03,Республика Башкортостан
2015-01-01,Женщины,76.36,Республика Марий Эл
2015-01-01,Женщины,77.54,Республика Мордовия
2015-01-01,Женщины,78.38,Республика Татарстан
2015-01-01,Женщины,76.64,Удмуртская Республика
2015-01-01,Женщины,77.24,Чувашская Республика
2015-01-01,Женщины,75.09,Пермский край
2015-01-01,Женщины,77.09,Кировская область
2015-01-01,Женщины,76.14,Нижегородская область 
2015-01-01,Женщины,75.47,Оренбургская область
2015-01-01,Женщины,77.58,Пензенская область
2015-01-01,Женщины,76.28,Самарская область
2015-01-01,Женщины,76.78,Саратовская область
2015-01-01,Женщины,76.45,Ульяновская область
2015-01-01,Женщины,76.15,Уральский  федеральный округ
2015-01-01,Женщины,75.51,Курганская область
2015-01-01,Женщины,75.83,Свердловская область 
2015-01-01,Женщины,77.01,Тюменская область
2015-01-01,Женщины,77.47,Ханты-Мансийский  автономный округ – Югра
2015-01-01,Женщины,76.37,Ямало-Ненецкий  автономный округ
2015-01-01,Женщины,76.26,Тюменская область  без автономных округов
2015-01-01,Женщины,75.75,ая область
2015-01-01,Женщины,75.02,Сибирский  федеральный округ1)
2015-01-01,Женщины,74.19,Республика Алтай
2015-01-01,Женщины,68.29,Республика Тыва
2015-01-01,Женщины,73.83,Республика Хакасия
2015-01-01,Женщины,75.84,Алтайский край
2015-01-01,Женщины,75.34,Красноярский край
2015-01-01,Женщины,73.48,Иркутская область
2015-01-01,Женщины,74.32,Кемеровская область
2015-01-01,Женщины,76.6,Новосибирская область 
2015-01-01,Женщины,76.17,Омская область
2015-01-01,Женщины,76.46,Томская область
2015-01-01,Женщины,74.35,Дальневосточный  федеральный округ1)
2015-01-01,Женщины,74.54,Республика Бурятия
2015-01-01,Женщины,75.84,Республика Саха (Якутия)
2015-01-01,Женщины,73.03,Забайкальский край
2015-01-01,Женщины,74.41,Камчатский край
2015-01-01,Женщины,74.58,Приморский край
2015-01-01,Женщины,74.36,Хабаровский край 
2015-01-01,Женщины,73.26,Амурская область
2015-01-01,Женщины,73.42,Магаданская область
2015-01-01,Женщины,74.07,Сахалинская область
2015-01-01,Женщины,71.47,Еврейская автономная  область
2015-01-01,Женщины,69.69,Чукотский автономный  округ
2016-01-01,Женщины,76.77,Республика Башкортостан
2016-01-01,Женщины,76.93,Республика Марий Эл
2016-01-01,Женщины,77.66,Республика Мордовия
2016-01-01,Женщины,78.83,Республика Татарстан
2016-01-01,Женщины,77.08,Удмуртская Республика
2016-01-01,Женщины,77.57,Чувашская Республика
2016-01-01,Женщины,75.38,Пермский край
2016-01-01,Женщины,77.65,Кировская область
2016-01-01,Женщины,76.61,Нижегородская область 
2016-01-01,Женщины,76.18,Оренбургская область
2016-01-01,Женщины,78.04,Пензенская область
2016-01-01,Женщины,76.58,Самарская область
2016-01-01,Женщины,76.97,Саратовская область
2016-01-01,Женщины,76.67,Ульяновская область
2016-01-01,Женщины,76.5,Уральский  федеральный округ
2016-01-01,Женщины,75.71,Курганская область
2016-01-01,Женщины,76.02,Свердловская область 
2016-01-01,Женщины,77.3,Тюменская область
2016-01-01,Женщины,77.89,Ханты-Мансийский  автономный округ – Югра
2016-01-01,Женщины,77.01,Ямало-Ненецкий  автономный округ
2016-01-01,Женщины,76.55,Тюменская область  без автономных округов
2016-01-01,Женщины,76.34,ая область
2016-01-01,Женщины,75.5,Сибирский  федеральный округ1)
2016-01-01,Женщины,75.11,Республика Алтай
2016-01-01,Женщины,69.35,Республика Тыва
2016-01-01,Женщины,74.99,Республика Хакасия
2016-01-01,Женщины,76.34,Алтайский край
2016-01-01,Женщины,75.67,Красноярский край
2016-01-01,Женщины,74.18,Иркутская область
2016-01-01,Женщины,74.73,Кемеровская область
2016-01-01,Женщины,76.91,Новосибирская область 
2016-01-01,Женщины,76.42,Омская область
2016-01-01,Женщины,77.07,Томская область
2016-01-01,Женщины,74.84,Дальневосточный  федеральный округ1)
2016-01-01,Женщины,74.95,Республика Бурятия
2016-01-01,Женщины,75.98,Республика Саха (Якутия)
2016-01-01,Женщины,73.89,Забайкальский край
2016-01-01,Женщины,74.54,Камчатский край
2016-01-01,Женщины,75.06,Приморский край
2016-01-01,Женщины,74.9,Хабаровский край 
2016-01-01,Женщины,74.2,Амурская область
2016-01-01,Женщины,74.47,Магаданская область
2016-01-01,Женщины,74.61,Сахалинская область
2016-01-01,Женщины,72.27,Еврейская автономная  область
2016-01-01,Женщины,69.58,Чукотский автономный  округ
2017-01-01,Женщины,77.21,Республика Башкортостан
2017-01-01,Женщины,77.87,Республика Марий Эл
2017-01-01,Женщины,78.49,Республика Мордовия
2017-01-01,Женщины,79.17,Республика Татарстан
2017-01-01,Женщины,77.96,Удмуртская Республика
2017-01-01,Женщины,78.44,Чувашская Республика
